Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Amount,AmountToBePaid
ORD00008479,PROD00008479,USER00008479,4/7/2024,3/20/2023,Toys,126.23,1,Defective,Returned,-384,60,Male,City56,Gift Card,Next-Day,24.1,126.23,102.13
ORD00008480,PROD00008480,USER00008480,9/30/2023,,Electronics,295.54,4,,Not Returned,,27,Female,City6,PayPal,Express,12.99,1182.16,1169.17
ORD00008481,PROD00008481,USER00008481,6/18/2024,,Books,432.02,3,,Not Returned,,42,Male,City16,Debit Card,Standard,41.06,1296.06,1255
ORD00008482,PROD00008482,USER00008482,4/9/2024,,Clothing,262.97,3,,Not Returned,,43,Male,City94,Debit Card,Next-Day,42.78,788.91,746.13
ORD00008483,PROD00008483,USER00008483,12/13/2024,,Toys,320.69,2,,Not Returned,,62,Female,City89,Gift Card,Next-Day,4.44,641.38,636.94
ORD00008484,PROD00008484,USER00008484,9/11/2023,,Home,387.07,2,,Not Returned,,43,Female,City45,Gift Card,Standard,15.34,774.14,758.8
ORD00008485,PROD00008485,USER00008485,11/30/2024,,Books,290.21,5,,Not Returned,,55,Female,City18,Debit Card,Next-Day,15.93,1451.05,1435.12
ORD00008486,PROD00008486,USER00008486,3/12/2023,,Books,129.97,2,,Not Returned,,46,Female,City57,Credit Card,Next-Day,22.27,259.94,237.67
ORD00008487,PROD00008487,USER00008487,10/12/2024,9/17/2023,Books,248.85,3,Not as described,Returned,-391,55,Male,City71,PayPal,Standard,27.62,746.55,718.93
ORD00008488,PROD00008488,USER00008488,7/12/2023,7/17/2023,Home,353.43,2,Wrong item,Returned,5,45,Male,City78,PayPal,Standard,26.26,706.86,680.6
ORD00008489,PROD00008489,USER00008489,10/23/2023,5/24/2024,Home,432.74,4,Wrong item,Returned,214,35,Female,City3,Gift Card,Next-Day,41.57,1730.96,1689.39
ORD00008490,PROD00008490,USER00008490,8/10/2023,5/19/2023,Electronics,421.64,4,Defective,Returned,-83,19,Male,City95,Debit Card,Next-Day,6.76,1686.56,1679.8
ORD00008491,PROD00008491,USER00008491,9/10/2024,12/30/2024,Books,344.33,1,Defective,Returned,111,37,Male,City88,Debit Card,Standard,13.04,344.33,331.29
ORD00008492,PROD00008492,USER00008492,10/10/2024,8/3/2023,Clothing,275.64,2,Changed mind,Returned,-434,18,Male,City25,Gift Card,Standard,21.38,551.28,529.9
ORD00008493,PROD00008493,USER00008493,8/6/2024,,Clothing,267.35,2,,Not Returned,,59,Female,City97,Debit Card,Next-Day,4.61,534.7,530.09
ORD00008494,PROD00008494,USER00008494,1/20/2024,12/10/2024,Clothing,146.88,2,Not as described,Returned,325,18,Female,City22,Debit Card,Next-Day,22.92,293.76,270.84
ORD00008495,PROD00008495,USER00008495,8/9/2023,,Electronics,18.41,5,,Not Returned,,61,Male,City57,Debit Card,Express,47.99,92.05,44.06
ORD00008496,PROD00008496,USER00008496,4/12/2023,,Toys,465.6,4,,Not Returned,,47,Male,City74,Debit Card,Standard,44.51,1862.4,1817.89
ORD00008497,PROD00008497,USER00008497,9/9/2023,,Home,328.66,1,,Not Returned,,24,Male,City83,Gift Card,Next-Day,24.59,328.66,304.07
ORD00008498,PROD00008498,USER00008498,11/28/2024,5/8/2023,Toys,361.6,1,Changed mind,Returned,-570,21,Female,City92,Debit Card,Next-Day,2.17,361.6,359.43
ORD00008499,PROD00008499,USER00008499,6/28/2024,1/10/2023,Electronics,480.15,3,Wrong item,Returned,-535,62,Male,City24,Debit Card,Next-Day,49.91,1440.45,1390.54
ORD00008500,PROD00008500,USER00008500,5/9/2023,12/24/2024,Books,232.37,4,Wrong item,Returned,595,58,Male,City34,Debit Card,Next-Day,10.87,929.48,918.61
ORD00008501,PROD00008501,USER00008501,9/12/2023,5/4/2024,Clothing,433.79,1,Not as described,Returned,235,31,Female,City21,Gift Card,Next-Day,39.47,433.79,394.32
ORD00008502,PROD00008502,USER00008502,11/18/2023,,Electronics,27.66,5,,Not Returned,,62,Male,City32,Debit Card,Express,42.27,138.3,96.03
ORD00008503,PROD00008503,USER00008503,4/18/2023,,Home,266.2,3,,Not Returned,,58,Male,City61,Credit Card,Next-Day,37.24,798.6,761.36
ORD00008504,PROD00008504,USER00008504,11/11/2023,,Home,38.29,1,,Not Returned,,38,Male,City74,Gift Card,Next-Day,23.16,38.29,15.13
ORD00008505,PROD00008505,USER00008505,11/2/2024,,Home,19.97,1,,Not Returned,,60,Male,City47,Credit Card,Next-Day,40.41,19.97,-20.44
ORD00008506,PROD00008506,USER00008506,4/6/2024,12/29/2024,Electronics,463.59,1,Defective,Returned,267,21,Male,City35,Debit Card,Standard,20.97,463.59,442.62
ORD00008507,PROD00008507,USER00008507,8/6/2023,,Home,170.55,4,,Not Returned,,48,Female,City82,PayPal,Next-Day,39.15,682.2,643.05
ORD00008508,PROD00008508,USER00008508,10/6/2023,8/27/2023,Electronics,105.5,3,Defective,Returned,-40,55,Female,City35,PayPal,Standard,29.56,316.5,286.94
ORD00008509,PROD00008509,USER00008509,1/28/2024,,Toys,303.58,3,,Not Returned,,37,Female,City25,Gift Card,Standard,37.49,910.74,873.25
ORD00008510,PROD00008510,USER00008510,11/15/2023,11/12/2024,Clothing,433.87,4,Changed mind,Returned,363,56,Male,City76,Credit Card,Standard,29.01,1735.48,1706.47
ORD00008511,PROD00008511,USER00008511,9/14/2023,11/9/2023,Clothing,466.54,3,Wrong item,Returned,56,69,Female,City85,Gift Card,Express,45.88,1399.62,1353.74
ORD00008512,PROD00008512,USER00008512,10/16/2023,,Books,168.73,1,,Not Returned,,59,Male,City65,Credit Card,Express,17.77,168.73,150.96
ORD00008513,PROD00008513,USER00008513,10/25/2024,,Books,104.14,3,,Not Returned,,38,Female,City86,PayPal,Express,21.46,312.42,290.96
ORD00008514,PROD00008514,USER00008514,9/30/2024,,Clothing,66.29,5,,Not Returned,,48,Female,City77,Credit Card,Next-Day,6.22,331.45,325.23
ORD00008515,PROD00008515,USER00008515,5/18/2024,,Toys,389.52,4,,Not Returned,,25,Female,City7,Debit Card,Next-Day,26.14,1558.08,1531.94
ORD00008516,PROD00008516,USER00008516,11/13/2024,,Books,379.09,1,,Not Returned,,64,Female,City7,Credit Card,Standard,25.84,379.09,353.25
ORD00008517,PROD00008517,USER00008517,2/4/2023,,Books,77.1,2,,Not Returned,,54,Male,City38,Debit Card,Express,22.51,154.2,131.69
ORD00008518,PROD00008518,USER00008518,11/16/2024,6/29/2024,Books,364.06,4,Wrong item,Returned,-140,62,Female,City49,Credit Card,Standard,9.43,1456.24,1446.81
ORD00008519,PROD00008519,USER00008519,3/3/2023,3/20/2023,Electronics,439.99,3,Wrong item,Returned,17,66,Female,City18,Debit Card,Standard,6.07,1319.97,1313.9
ORD00008520,PROD00008520,USER00008520,3/4/2024,,Electronics,8.04,3,,Not Returned,,33,Female,City87,Debit Card,Next-Day,33.27,24.12,-9.15
ORD00008521,PROD00008521,USER00008521,1/24/2024,7/22/2024,Books,350.83,1,Defective,Returned,180,59,Male,City34,Debit Card,Standard,13.73,350.83,337.1
ORD00008522,PROD00008522,USER00008522,3/13/2024,6/15/2023,Books,191.62,2,Defective,Returned,-272,57,Female,City70,Credit Card,Express,4.35,383.24,378.89
ORD00008523,PROD00008523,USER00008523,4/19/2024,5/3/2024,Toys,341.94,4,Not as described,Returned,14,39,Female,City92,Debit Card,Standard,19.98,1367.76,1347.78
ORD00008524,PROD00008524,USER00008524,12/16/2023,9/17/2024,Clothing,289.07,3,Defective,Returned,276,23,Male,City55,Gift Card,Express,46.4,867.21,820.81
ORD00008525,PROD00008525,USER00008525,12/28/2023,,Clothing,318.91,4,,Not Returned,,33,Female,City89,Debit Card,Next-Day,18.62,1275.64,1257.02
ORD00008526,PROD00008526,USER00008526,8/28/2023,,Toys,70.3,3,,Not Returned,,67,Female,City20,Debit Card,Express,32.99,210.9,177.91
ORD00008527,PROD00008527,USER00008527,9/9/2023,,Clothing,299.53,3,,Not Returned,,42,Male,City40,Gift Card,Express,12.01,898.59,886.58
ORD00008528,PROD00008528,USER00008528,3/24/2024,8/15/2024,Electronics,231.05,5,Wrong item,Returned,144,30,Male,City5,Gift Card,Next-Day,4.12,1155.25,1151.13
ORD00008529,PROD00008529,USER00008529,4/24/2024,4/16/2023,Toys,464.18,4,Wrong item,Returned,-374,21,Female,City95,Credit Card,Express,6.26,1856.72,1850.46
ORD00008530,PROD00008530,USER00008530,2/19/2024,,Books,445.62,1,,Not Returned,,50,Female,City87,Credit Card,Standard,28.54,445.62,417.08
ORD00008531,PROD00008531,USER00008531,12/8/2023,8/17/2023,Home,410.39,4,Changed mind,Returned,-113,45,Female,City96,Gift Card,Next-Day,40.99,1641.56,1600.57
ORD00008532,PROD00008532,USER00008532,6/24/2023,,Clothing,53.45,5,,Not Returned,,23,Male,City91,PayPal,Standard,48.73,267.25,218.52
ORD00008533,PROD00008533,USER00008533,5/24/2024,,Clothing,32.09,1,,Not Returned,,49,Female,City57,Credit Card,Express,17.72,32.09,14.37
ORD00008534,PROD00008534,USER00008534,6/28/2023,,Books,63.11,4,,Not Returned,,69,Female,City39,PayPal,Express,5.79,252.44,246.65
ORD00008535,PROD00008535,USER00008535,12/22/2023,3/27/2024,Home,266.27,5,Changed mind,Returned,96,34,Male,City11,PayPal,Next-Day,48.9,1331.35,1282.45
ORD00008536,PROD00008536,USER00008536,8/2/2023,,Electronics,456.44,2,,Not Returned,,20,Female,City90,PayPal,Standard,49,912.88,863.88
ORD00008537,PROD00008537,USER00008537,2/20/2024,,Clothing,106.35,5,,Not Returned,,18,Male,City4,Credit Card,Express,20.83,531.75,510.92
ORD00008538,PROD00008538,USER00008538,2/17/2024,3/27/2024,Books,161.76,3,Defective,Returned,39,50,Male,City90,Credit Card,Express,13.96,485.28,471.32
ORD00008539,PROD00008539,USER00008539,9/21/2024,7/30/2023,Home,452.17,3,Changed mind,Returned,-419,29,Male,City60,Debit Card,Express,10.93,1356.51,1345.58
ORD00008540,PROD00008540,USER00008540,10/2/2023,,Books,166.22,5,,Not Returned,,49,Male,City34,PayPal,Express,0.27,831.1,830.83
ORD00008541,PROD00008541,USER00008541,8/5/2024,4/16/2024,Toys,436.91,4,Changed mind,Returned,-111,42,Female,City67,Credit Card,Standard,29.1,1747.64,1718.54
ORD00008542,PROD00008542,USER00008542,4/26/2023,,Clothing,226.72,3,,Not Returned,,61,Male,City5,Gift Card,Next-Day,0.75,680.16,679.41
ORD00008543,PROD00008543,USER00008543,1/6/2023,9/24/2024,Electronics,174.34,1,Wrong item,Returned,627,54,Female,City97,Debit Card,Express,2.45,174.34,171.89
ORD00008544,PROD00008544,USER00008544,8/14/2023,8/10/2024,Books,189.81,5,Changed mind,Returned,362,30,Male,City52,Credit Card,Next-Day,46.86,949.05,902.19
ORD00008545,PROD00008545,USER00008545,1/5/2023,,Clothing,367.39,1,,Not Returned,,27,Female,City91,Gift Card,Standard,20.51,367.39,346.88
ORD00008546,PROD00008546,USER00008546,1/13/2023,5/14/2024,Electronics,275.83,5,Wrong item,Returned,487,39,Female,City13,Debit Card,Next-Day,23.9,1379.15,1355.25
ORD00008547,PROD00008547,USER00008547,1/24/2023,,Electronics,463.04,1,,Not Returned,,34,Male,City70,Credit Card,Express,4.61,463.04,458.43
ORD00008548,PROD00008548,USER00008548,9/24/2023,5/25/2024,Clothing,452.79,5,Not as described,Returned,244,22,Female,City11,PayPal,Express,29.3,2263.95,2234.65
ORD00008549,PROD00008549,USER00008549,9/25/2024,8/23/2024,Electronics,52.48,2,Changed mind,Returned,-33,32,Male,City80,Credit Card,Standard,37.01,104.96,67.95
ORD00008550,PROD00008550,USER00008550,11/20/2023,6/22/2023,Books,418.53,4,Wrong item,Returned,-151,24,Female,City33,Debit Card,Standard,29.09,1674.12,1645.03
ORD00008551,PROD00008551,USER00008551,3/12/2024,11/14/2024,Home,126.59,1,Not as described,Returned,247,31,Male,City20,Debit Card,Next-Day,11.5,126.59,115.09
ORD00008552,PROD00008552,USER00008552,5/21/2023,,Clothing,270.59,3,,Not Returned,,44,Female,City72,Debit Card,Next-Day,48.42,811.77,763.35
ORD00008553,PROD00008553,USER00008553,1/18/2023,,Toys,256.42,5,,Not Returned,,60,Female,City46,Debit Card,Express,1.61,1282.1,1280.49
ORD00008554,PROD00008554,USER00008554,4/29/2023,,Books,401.95,1,,Not Returned,,67,Male,City15,PayPal,Next-Day,41.37,401.95,360.58
ORD00008555,PROD00008555,USER00008555,8/19/2023,,Home,254.17,2,,Not Returned,,29,Female,City49,Credit Card,Express,44.03,508.34,464.31
ORD00008556,PROD00008556,USER00008556,10/6/2024,,Clothing,241.55,3,,Not Returned,,70,Male,City8,Gift Card,Standard,0.12,724.65,724.53
ORD00008557,PROD00008557,USER00008557,7/28/2023,,Electronics,232.59,2,,Not Returned,,38,Male,City83,Credit Card,Express,8.67,465.18,456.51
ORD00008558,PROD00008558,USER00008558,8/23/2024,7/26/2023,Electronics,282.65,4,Defective,Returned,-394,31,Male,City23,Debit Card,Express,10.1,1130.6,1120.5
ORD00008559,PROD00008559,USER00008559,11/22/2024,,Books,32,4,,Not Returned,,23,Female,City70,Debit Card,Express,44.16,128,83.84
ORD00008560,PROD00008560,USER00008560,4/15/2024,9/20/2023,Electronics,375.58,3,Not as described,Returned,-208,21,Male,City9,Gift Card,Next-Day,27.83,1126.74,1098.91
ORD00008561,PROD00008561,USER00008561,7/14/2024,,Toys,470.11,3,,Not Returned,,42,Male,City62,Debit Card,Express,28.7,1410.33,1381.63
ORD00008562,PROD00008562,USER00008562,4/15/2023,11/11/2023,Home,304.15,5,Changed mind,Returned,210,26,Female,City4,Credit Card,Express,29.62,1520.75,1491.13
ORD00008563,PROD00008563,USER00008563,1/17/2023,,Books,335.23,4,,Not Returned,,69,Female,City35,Debit Card,Next-Day,29.49,1340.92,1311.43
ORD00008564,PROD00008564,USER00008564,10/18/2024,12/5/2023,Books,226.91,4,Wrong item,Returned,-318,64,Male,City40,Gift Card,Express,10.05,907.64,897.59
ORD00008565,PROD00008565,USER00008565,1/15/2024,8/3/2024,Clothing,394.09,3,Wrong item,Returned,201,52,Female,City43,Credit Card,Express,17.93,1182.27,1164.34
ORD00008566,PROD00008566,USER00008566,5/12/2024,4/4/2023,Home,257.43,4,Changed mind,Returned,-404,40,Female,City83,Debit Card,Next-Day,22.05,1029.72,1007.67
ORD00008567,PROD00008567,USER00008567,8/8/2023,,Electronics,371.11,2,,Not Returned,,20,Male,City82,Credit Card,Express,31.6,742.22,710.62
ORD00008568,PROD00008568,USER00008568,10/3/2023,,Home,429.26,5,,Not Returned,,54,Female,City90,Credit Card,Next-Day,32.91,2146.3,2113.39
ORD00008569,PROD00008569,USER00008569,1/5/2023,,Clothing,442.3,2,,Not Returned,,59,Female,City59,Debit Card,Next-Day,4.64,884.6,879.96
ORD00008570,PROD00008570,USER00008570,10/1/2023,9/4/2024,Toys,137.68,3,Wrong item,Returned,339,67,Male,City53,Debit Card,Express,16.96,413.04,396.08
ORD00008571,PROD00008571,USER00008571,11/19/2023,,Books,42.47,5,,Not Returned,,34,Male,City58,PayPal,Express,13.29,212.35,199.06
ORD00008572,PROD00008572,USER00008572,2/22/2023,2/22/2023,Toys,388.73,3,Not as described,Returned,0,32,Male,City74,Credit Card,Standard,27.6,1166.19,1138.59
ORD00008573,PROD00008573,USER00008573,2/17/2024,6/13/2024,Books,475.95,1,Not as described,Returned,117,24,Female,City25,PayPal,Standard,35.17,475.95,440.78
ORD00008574,PROD00008574,USER00008574,1/31/2024,4/19/2023,Clothing,75.81,5,Changed mind,Returned,-287,57,Male,City52,PayPal,Express,13.46,379.05,365.59
ORD00008575,PROD00008575,USER00008575,10/24/2024,,Toys,411.19,2,,Not Returned,,57,Female,City27,Credit Card,Standard,39.79,822.38,782.59
ORD00008576,PROD00008576,USER00008576,5/3/2024,,Clothing,360.47,3,,Not Returned,,19,Male,City55,Debit Card,Next-Day,28.48,1081.41,1052.93
ORD00008577,PROD00008577,USER00008577,2/21/2024,,Home,360.22,1,,Not Returned,,40,Female,City21,Gift Card,Next-Day,45.21,360.22,315.01
ORD00008578,PROD00008578,USER00008578,4/23/2023,,Home,20.23,3,,Not Returned,,60,Female,City93,Debit Card,Standard,47.15,60.69,13.54
ORD00008579,PROD00008579,USER00008579,9/6/2024,,Home,484.95,3,,Not Returned,,67,Male,City20,Gift Card,Next-Day,35.38,1454.85,1419.47
ORD00008580,PROD00008580,USER00008580,11/6/2023,,Books,222.18,1,,Not Returned,,60,Female,City33,Credit Card,Express,21.98,222.18,200.2
ORD00008581,PROD00008581,USER00008581,4/22/2024,,Clothing,445.21,2,,Not Returned,,30,Male,City43,PayPal,Next-Day,30.08,890.42,860.34
ORD00008582,PROD00008582,USER00008582,8/28/2024,5/6/2023,Toys,131.67,2,Defective,Returned,-480,38,Male,City93,Credit Card,Standard,33.3,263.34,230.04
ORD00008583,PROD00008583,USER00008583,5/2/2023,1/31/2024,Books,160.01,2,Wrong item,Returned,274,42,Male,City78,Debit Card,Next-Day,27.02,320.02,293
ORD00008584,PROD00008584,USER00008584,12/22/2023,,Clothing,367.48,4,,Not Returned,,24,Female,City7,Credit Card,Standard,36.58,1469.92,1433.34
ORD00008585,PROD00008585,USER00008585,9/12/2024,,Toys,295.17,3,,Not Returned,,36,Male,City68,PayPal,Next-Day,9.36,885.51,876.15
ORD00008586,PROD00008586,USER00008586,4/15/2024,3/21/2023,Toys,498.48,5,Defective,Returned,-391,42,Male,City92,Gift Card,Express,22.34,2492.4,2470.06
ORD00008587,PROD00008587,USER00008587,2/15/2023,,Toys,35.29,5,,Not Returned,,39,Male,City92,Gift Card,Standard,47.12,176.45,129.33
ORD00008588,PROD00008588,USER00008588,10/27/2023,,Home,261.13,1,,Not Returned,,22,Male,City99,PayPal,Standard,47.75,261.13,213.38
ORD00008589,PROD00008589,USER00008589,7/19/2023,8/31/2023,Toys,214.58,3,Defective,Returned,43,48,Male,City23,Gift Card,Next-Day,48.83,643.74,594.91
ORD00008590,PROD00008590,USER00008590,8/18/2023,8/21/2024,Books,354.7,2,Defective,Returned,369,60,Female,City36,Debit Card,Next-Day,28.1,709.4,681.3
ORD00008591,PROD00008591,USER00008591,3/20/2024,,Clothing,101.38,3,,Not Returned,,35,Female,City91,Credit Card,Next-Day,18.78,304.14,285.36
ORD00008592,PROD00008592,USER00008592,9/3/2024,12/26/2023,Electronics,277.7,4,Defective,Returned,-252,69,Male,City88,PayPal,Standard,31.19,1110.8,1079.61
ORD00008593,PROD00008593,USER00008593,7/12/2023,,Books,293.27,4,,Not Returned,,46,Male,City85,Credit Card,Express,18.68,1173.08,1154.4
ORD00008594,PROD00008594,USER00008594,4/29/2023,7/22/2023,Books,377.8,4,Wrong item,Returned,84,48,Male,City77,PayPal,Standard,10.09,1511.2,1501.11
ORD00008595,PROD00008595,USER00008595,7/11/2023,,Electronics,198.47,3,,Not Returned,,24,Female,City37,Debit Card,Next-Day,24.42,595.41,570.99
ORD00008596,PROD00008596,USER00008596,9/17/2023,,Clothing,66.23,4,,Not Returned,,53,Male,City42,Credit Card,Standard,19.56,264.92,245.36
ORD00008597,PROD00008597,USER00008597,4/19/2024,,Home,403.6,4,,Not Returned,,24,Female,City29,PayPal,Standard,42.66,1614.4,1571.74
ORD00008598,PROD00008598,USER00008598,2/7/2023,1/3/2023,Clothing,103.42,4,Defective,Returned,-35,27,Female,City61,Debit Card,Standard,6.75,413.68,406.93
ORD00008599,PROD00008599,USER00008599,6/11/2023,7/27/2024,Clothing,47.99,2,Defective,Returned,412,23,Male,City19,PayPal,Next-Day,17.43,95.98,78.55
ORD00008600,PROD00008600,USER00008600,2/12/2023,1/28/2024,Electronics,458.49,1,Defective,Returned,350,27,Male,City26,PayPal,Express,45.35,458.49,413.14
ORD00008601,PROD00008601,USER00008601,8/17/2024,5/10/2024,Books,289,5,Changed mind,Returned,-99,68,Male,City83,Gift Card,Express,25.21,1445,1419.79
ORD00008602,PROD00008602,USER00008602,4/27/2024,,Clothing,103.26,4,,Not Returned,,61,Female,City69,Debit Card,Express,26.32,413.04,386.72
ORD00008603,PROD00008603,USER00008603,12/19/2024,,Electronics,172.09,2,,Not Returned,,40,Female,City66,PayPal,Express,33.97,344.18,310.21
ORD00008604,PROD00008604,USER00008604,11/1/2024,,Electronics,468.73,5,,Not Returned,,47,Male,City69,Gift Card,Standard,18.26,2343.65,2325.39
ORD00008605,PROD00008605,USER00008605,5/31/2024,2/26/2024,Clothing,379.07,1,Not as described,Returned,-95,33,Male,City48,Gift Card,Standard,27.89,379.07,351.18
ORD00008606,PROD00008606,USER00008606,4/7/2024,10/1/2023,Home,307.57,3,Changed mind,Returned,-189,63,Female,City93,PayPal,Express,4.38,922.71,918.33
ORD00008607,PROD00008607,USER00008607,10/6/2024,4/6/2023,Books,300.47,1,Wrong item,Returned,-549,39,Male,City87,Gift Card,Express,30.15,300.47,270.32
ORD00008608,PROD00008608,USER00008608,11/16/2024,12/9/2024,Books,492.54,5,Changed mind,Returned,23,65,Male,City51,PayPal,Standard,10.06,2462.7,2452.64
ORD00008609,PROD00008609,USER00008609,9/25/2023,9/8/2023,Clothing,339.88,5,Not as described,Returned,-17,31,Female,City52,PayPal,Express,31.86,1699.4,1667.54
ORD00008610,PROD00008610,USER00008610,8/18/2024,2/23/2024,Electronics,281.54,5,Changed mind,Returned,-177,40,Male,City64,PayPal,Standard,3.31,1407.7,1404.39
ORD00008611,PROD00008611,USER00008611,7/18/2024,,Electronics,231.2,2,,Not Returned,,58,Female,City2,Debit Card,Standard,43.69,462.4,418.71
ORD00008612,PROD00008612,USER00008612,4/13/2023,4/3/2023,Toys,251.18,5,Defective,Returned,-10,56,Female,City94,PayPal,Next-Day,46.49,1255.9,1209.41
ORD00008613,PROD00008613,USER00008613,4/19/2024,,Toys,112.59,4,,Not Returned,,32,Male,City45,Debit Card,Next-Day,31.38,450.36,418.98
ORD00008614,PROD00008614,USER00008614,1/23/2024,2/14/2024,Electronics,163.06,2,Defective,Returned,22,18,Female,City81,Credit Card,Standard,27.72,326.12,298.4
ORD00008615,PROD00008615,USER00008615,8/31/2023,,Books,346.96,5,,Not Returned,,28,Female,City70,Gift Card,Standard,11.41,1734.8,1723.39
ORD00008616,PROD00008616,USER00008616,11/28/2023,,Electronics,65.17,2,,Not Returned,,64,Male,City7,Credit Card,Standard,5.93,130.34,124.41
ORD00008617,PROD00008617,USER00008617,11/11/2024,,Home,187.6,4,,Not Returned,,26,Male,City30,Gift Card,Express,48.16,750.4,702.24
ORD00008618,PROD00008618,USER00008618,2/24/2024,7/8/2024,Home,467.19,4,Not as described,Returned,135,33,Female,City73,Gift Card,Standard,29.46,1868.76,1839.3
ORD00008619,PROD00008619,USER00008619,5/4/2024,9/1/2024,Clothing,7.54,3,Not as described,Returned,120,46,Female,City86,Gift Card,Next-Day,29.13,22.62,-6.51
ORD00008620,PROD00008620,USER00008620,2/2/2024,,Home,429.23,5,,Not Returned,,42,Male,City64,PayPal,Express,6.29,2146.15,2139.86
ORD00008621,PROD00008621,USER00008621,12/22/2023,10/22/2023,Electronics,96.63,2,Defective,Returned,-61,26,Male,City78,Credit Card,Standard,34.67,193.26,158.59
ORD00008622,PROD00008622,USER00008622,9/29/2024,,Toys,375.95,5,,Not Returned,,34,Male,City40,Gift Card,Next-Day,36.16,1879.75,1843.59
ORD00008623,PROD00008623,USER00008623,12/1/2023,2/27/2023,Clothing,190.77,3,Not as described,Returned,-277,42,Male,City94,Debit Card,Standard,21.91,572.31,550.4
ORD00008624,PROD00008624,USER00008624,8/10/2024,3/29/2024,Electronics,446.98,2,Wrong item,Returned,-134,21,Male,City35,Debit Card,Standard,45.55,893.96,848.41
ORD00008625,PROD00008625,USER00008625,1/22/2024,6/3/2023,Clothing,205.64,2,Not as described,Returned,-233,47,Male,City52,Credit Card,Standard,38.8,411.28,372.48
ORD00008626,PROD00008626,USER00008626,8/8/2023,8/4/2023,Electronics,26.6,3,Wrong item,Returned,-4,44,Male,City36,Gift Card,Express,23.66,79.8,56.14
ORD00008627,PROD00008627,USER00008627,8/22/2024,,Electronics,159.6,2,,Not Returned,,32,Female,City21,Credit Card,Next-Day,1.05,319.2,318.15
ORD00008628,PROD00008628,USER00008628,12/28/2024,2/2/2023,Books,315.64,3,Changed mind,Returned,-695,34,Female,City16,Gift Card,Next-Day,15.67,946.92,931.25
ORD00008629,PROD00008629,USER00008629,1/6/2024,11/4/2024,Home,231.15,4,Wrong item,Returned,303,67,Male,City29,Debit Card,Next-Day,7.02,924.6,917.58
ORD00008630,PROD00008630,USER00008630,6/28/2024,10/21/2023,Books,326.5,4,Defective,Returned,-251,24,Female,City22,Gift Card,Next-Day,32.23,1306,1273.77
ORD00008631,PROD00008631,USER00008631,7/22/2023,,Electronics,319.47,4,,Not Returned,,30,Male,City90,PayPal,Standard,0.98,1277.88,1276.9
ORD00008632,PROD00008632,USER00008632,1/28/2023,11/4/2023,Electronics,179.47,3,Changed mind,Returned,280,31,Female,City48,Credit Card,Next-Day,41.6,538.41,496.81
ORD00008633,PROD00008633,USER00008633,5/12/2024,11/27/2024,Clothing,250.41,4,Not as described,Returned,199,53,Male,City39,Gift Card,Express,29.79,1001.64,971.85
ORD00008634,PROD00008634,USER00008634,3/20/2024,,Toys,118.23,1,,Not Returned,,31,Female,City97,Debit Card,Next-Day,22.25,118.23,95.98
ORD00008635,PROD00008635,USER00008635,10/22/2023,9/23/2024,Toys,353.71,5,Wrong item,Returned,337,61,Female,City37,PayPal,Next-Day,33.79,1768.55,1734.76
ORD00008636,PROD00008636,USER00008636,7/29/2024,,Electronics,486.6,1,,Not Returned,,48,Male,City85,Debit Card,Next-Day,3.16,486.6,483.44
ORD00008637,PROD00008637,USER00008637,4/28/2024,,Electronics,172.31,2,,Not Returned,,61,Female,City28,Gift Card,Express,49.27,344.62,295.35
ORD00008638,PROD00008638,USER00008638,5/13/2023,,Home,127.55,4,,Not Returned,,40,Female,City51,Gift Card,Express,34.72,510.2,475.48
ORD00008639,PROD00008639,USER00008639,4/19/2023,,Toys,74.41,4,,Not Returned,,66,Male,City52,Debit Card,Next-Day,8.96,297.64,288.68
ORD00008640,PROD00008640,USER00008640,11/24/2024,12/27/2023,Books,160.59,4,Not as described,Returned,-333,69,Male,City93,Credit Card,Express,45.39,642.36,596.97
ORD00008641,PROD00008641,USER00008641,8/31/2023,4/15/2024,Electronics,86.99,1,Changed mind,Returned,228,19,Female,City75,PayPal,Express,41.13,86.99,45.86
ORD00008642,PROD00008642,USER00008642,12/10/2024,2/21/2024,Clothing,288.17,1,Not as described,Returned,-293,39,Male,City14,PayPal,Next-Day,0.06,288.17,288.11
ORD00008643,PROD00008643,USER00008643,6/14/2024,,Books,328.58,4,,Not Returned,,67,Female,City79,Gift Card,Standard,26.75,1314.32,1287.57
ORD00008644,PROD00008644,USER00008644,7/19/2023,,Books,301.86,2,,Not Returned,,55,Female,City74,PayPal,Express,17.76,603.72,585.96
ORD00008645,PROD00008645,USER00008645,5/14/2024,2/5/2024,Home,226.98,3,Changed mind,Returned,-99,48,Female,City40,Gift Card,Express,42.21,680.94,638.73
ORD00008646,PROD00008646,USER00008646,11/24/2023,2/7/2024,Electronics,97.12,5,Not as described,Returned,75,42,Female,City67,Debit Card,Next-Day,49.42,485.6,436.18
ORD00008647,PROD00008647,USER00008647,10/10/2024,,Books,418.96,1,,Not Returned,,58,Female,City82,Gift Card,Next-Day,20.19,418.96,398.77
